Account,Ticket,Underlying,Symbol,Exchange,Time,Action,Quantity,Price,Commission
PST-006776-G030,21430035,MNQ,MNQH6,CME,"01/22/2026 23:42:23.178-0500",SLD,2,25697.50,
PST-006776-G030,21430038,MNQ,MNQH6,CME,"01/22/2026 23:42:24.120-0500",SLD,1,25697.75,
PST-006776-G030,21430046,MNQ,MNQH6,CME,"01/22/2026 23:42:46.208-0500",SLD,1,25698.00,
PST-006776-G030,21430080,MNQ,MNQH6,CME,"01/22/2026 23:51:51.750-0500",BOT,2,25696.25,
PST-006776-G030,21430089,MNQ,MNQH6,CME,"01/22/2026 23:53:10.040-0500",BOT,1,25700.25,
PST-006776-G030,21430098,MNQ,MNQH6,CME,"01/22/2026 23:54:25.315-0500",BOT,1,25704.75,
PST-006776-G030,21430414,MNQ,MNQH6,CME,"01/23/2026 01:08:17.399-0500",SLD,1,25722.50,
PST-006776-G030,21430422,MNQ,MNQH6,CME,"01/23/2026 01:09:13.573-0500",SLD,1,25720.75,
PST-006776-G030,21430680,MNQ,MNQH6,CME,"01/23/2026 02:02:32.930-0500",SLD,1,25700.00,
PST-006776-G030,21430690,MNQ,MNQH6,CME,"01/23/2026 02:03:09.411-0500",SLD,1,25698.25,
PST-006776-G030,21430785,MNQ,MNQH6,CME,"01/23/2026 02:20:01.687-0500",BOT,1,25718.75,
PST-006776-G030,21430785,MNQ,MNQH6,CME,"01/23/2026 02:20:01.687-0500",BOT,1,25719.00,
PST-006776-G030,21430789,MNQ,MNQH6,CME,"01/23/2026 02:20:04.761-0500",BOT,1,25720.00,
PST-006776-G030,21430801,MNQ,MNQH6,CME,"01/23/2026 02:22:14.029-0500",BOT,1,25723.50,
PST-006776-G030,21430825,MNQ,MNQH6,CME,"01/23/2026 02:28:07.525-0500",SLD,1,25718.50,
PST-006776-G030,21430833,MNQ,MNQH6,CME,"01/23/2026 02:29:37.182-0500",SLD,1,25717.25,
PST-006776-G030,21430842,MNQ,MNQH6,CME,"01/23/2026 02:30:11.162-0500",SLD,1,25715.50,
PST-006776-G030,21430847,MNQ,MNQH6,CME,"01/23/2026 02:30:13.865-0500",SLD,1,25714.00,
PST-006776-G030,21430846,MNQ,MNQH6,CME,"01/23/2026 03:20:33.217-0500",BOT,1,25649.00,
PST-006776-G030,21431489,MNQ,MNQH6,CME,"01/23/2026 03:32:26.330-0500",BOT,1,25634.50,
PST-006776-G030,21431509,MNQ,MNQH6,CME,"01/23/2026 03:33:07.943-0500",SLD,1,25617.75,
PST-006776-G030,21431515,MNQ,MNQH6,CME,"01/23/2026 03:34:02.022-0500",BOT,1,25606.00,
